doy,date,time,air_temp,temp,depth,macro,site 
187,2023-07-06,14:00:00,18.29666667,24.98025,1,0,SP_3
187,2023-07-06,15:00:00,18.385,24.472,1,0,SP_3
187,2023-07-06,16:00:00,18.48,24.424,1,0,SP_3
187,2023-07-06,17:00:00,18.20166667,24.3755,1,0,SP_3
187,2023-07-06,18:00:00,17.92833333,24.30325,1,0,SP_3
187,2023-07-06,19:00:00,16.59166667,24.038,1,0,SP_3
187,2023-07-06,20:00:00,13.62166667,23.749,1,0,SP_3
187,2023-07-06,21:00:00,11.60833333,23.48425,1,0,SP_3
187,2023-07-06,22:00:00,10.805,23.244,1,0,SP_3
187,2023-07-06,23:00:00,10.535,22.98,1,0,SP_3
188,2023-07-07,0:00:00,10.00666667,22.74075,1,0,SP_3
188,2023-07-07,1:00:00,9.858333333,22.7645,1,0,SP_3
188,2023-07-07,2:00:00,9.803333333,22.71675,1,0,SP_3
188,2023-07-07,3:00:00,9.821666667,22.693,1,0,SP_3
188,2023-07-07,4:00:00,9.714634146,22.573,1,0,SP_3
188,2023-07-07,5:00:00,11.758,22.525,1,0,SP_3
188,2023-07-07,6:00:00,13.32666667,22.525,1,0,SP_3
188,2023-07-07,7:00:00,15.43833333,22.477,1,0,SP_3
188,2023-07-07,8:00:00,17.63166667,22.381,1,0,SP_3
188,2023-07-07,9:00:00,18.85166667,22.549,1,0,SP_3
188,2023-07-07,10:00:00,19.73,22.7645,1,0,SP_3
188,2023-07-07,11:00:00,20.56333333,23.268,1,0,SP_3
188,2023-07-07,12:00:00,21.31,24.038,1,0,SP_3
188,2023-07-07,13:00:00,21.75166667,24.472,1,0,SP_3
188,2023-07-07,14:00:00,21.71666667,24.59275,1,0,SP_3
188,2023-07-07,15:00:00,21.52833333,24.3755,1,0,SP_3
188,2023-07-07,16:00:00,21.10666667,24.134,1,0,SP_3
188,2023-07-07,17:00:00,20.56166667,24.062,1,0,SP_3
188,2023-07-07,18:00:00,19.945,23.94175,1,0,SP_3
188,2023-07-07,19:00:00,18.80333333,23.773,1,0,SP_3
188,2023-07-07,20:00:00,17.92166667,23.5325,1,0,SP_3
188,2023-07-07,21:00:00,16.98333333,23.412,1,0,SP_3
188,2023-07-07,22:00:00,15.88833333,23.268,1,0,SP_3
188,2023-07-07,23:00:00,15.91333333,23.1,1,0,SP_3
189,2023-07-08,0:00:00,15.56333333,23.004,1,0,SP_3
189,2023-07-08,1:00:00,14.93833333,22.956,1,0,SP_3
189,2023-07-08,2:00:00,13.935,22.836,1,0,SP_3
189,2023-07-08,3:00:00,13.20909091,22.621,1,0,SP_3
189,2023-07-08,4:00:00,12.83333333,22.549,1,0,SP_3
189,2023-07-08,5:00:00,13.965,22.501,1,0,SP_3
189,2023-07-08,6:00:00,15.21333333,22.477,1,0,SP_3
189,2023-07-08,7:00:00,17.11666667,22.597,1,0,SP_3
189,2023-07-08,8:00:00,18.41666667,22.573,1,0,SP_3
189,2023-07-08,9:00:00,19.27666667,22.669,1,0,SP_3
189,2023-07-08,10:00:00,20.14666667,22.932,1,0,SP_3
189,2023-07-08,11:00:00,18.07666667,23.4605,1,0,SP_3
189,2023-07-08,12:00:00,19.755,23.5085,1,0,SP_3
189,2023-07-08,13:00:00,20.37666667,24.01375,1,0,SP_3
189,2023-07-08,14:00:00,20.235,24.30325,1,0,SP_3
189,2023-07-08,15:00:00,19.97,23.91775,1,0,SP_3
189,2023-07-08,16:00:00,19.95166667,23.5805,1,0,SP_3
189,2023-07-08,17:00:00,19.68666667,23.60475,1,0,SP_3
189,2023-07-08,18:00:00,19.47166667,23.6045,1,0,SP_3
189,2023-07-08,19:00:00,18.54,23.4845,1,0,SP_3
189,2023-07-08,20:00:00,15.52833333,23.124,1,0,SP_3
189,2023-07-08,21:00:00,13.39,23.076,1,0,SP_3
189,2023-07-08,22:00:00,12.675,22.86025,1,0,SP_3
189,2023-07-08,23:00:00,12.72166667,22.621,1,0,SP_3
190,2023-07-09,0:00:00,12.37666667,22.453,1,0,SP_3
190,2023-07-09,1:00:00,12.19666667,22.429,1,0,SP_3
190,2023-07-09,2:00:00,11.7,22.2855,1,0,SP_3
190,2023-07-09,3:00:00,11.82,22.118,1,0,SP_3
190,2023-07-09,4:00:00,12.165,22.09425,1,0,SP_3
190,2023-07-09,5:00:00,13.05333333,22.142,1,0,SP_3
190,2023-07-09,6:00:00,14.455,22.142,1,0,SP_3
190,2023-07-09,7:00:00,16.57166667,22.118,1,0,SP_3
190,2023-07-09,8:00:00,18.36166667,22.142,1,0,SP_3
190,2023-07-09,9:00:00,19.135,22.40525,1,0,SP_3
190,2023-07-09,10:00:00,20.03333333,22.86025,1,0,SP_3
190,2023-07-09,11:00:00,21.23666667,23.124,1,0,SP_3
190,2023-07-09,12:00:00,21.96,23.62875,1,0,SP_3
190,2023-07-09,13:00:00,22.82,24.1585,1,0,SP_3
190,2023-07-09,14:00:00,23.63166667,24.47225,1,0,SP_3
190,2023-07-09,15:00:00,24.07833333,24.6655,1,0,SP_3
190,2023-07-09,16:00:00,24.34,24.3755,1,0,SP_3
190,2023-07-09,17:00:00,24.50333333,24.472,1,0,SP_3
190,2023-07-09,18:00:00,23.965,24.062,1,0,SP_3
190,2023-07-09,19:00:00,22.77,23.653,1,0,SP_3
190,2023-07-09,20:00:00,21.72,23.292,1,0,SP_3
190,2023-07-09,21:00:00,20.80333333,23.076,1,0,SP_3
190,2023-07-09,22:00:00,20.13333333,22.932,1,0,SP_3
190,2023-07-09,23:00:00,20.39833333,22.7645,1,0,SP_3
191,2023-07-10,0:00:00,21.045,22.693,1,0,SP_3
191,2023-07-10,1:00:00,19.87833333,22.621,1,0,SP_3
191,2023-07-10,2:00:00,18.34,22.501,1,0,SP_3
191,2023-07-10,3:00:00,17.04666667,22.501,1,0,SP_3
191,2023-07-10,4:00:00,17.32,22.501,1,0,SP_3
191,2023-07-10,5:00:00,17.378,22.429,1,0,SP_3
191,2023-07-10,6:00:00,18.23166667,22.429,1,0,SP_3
191,2023-07-10,7:00:00,20.20666667,22.453,1,0,SP_3
191,2023-07-10,8:00:00,21.36833333,22.429,1,0,SP_3
191,2023-07-10,9:00:00,21.41666667,22.549,1,0,SP_3
191,2023-07-10,10:00:00,22.05666667,22.7885,1,0,SP_3
191,2023-07-10,11:00:00,22.29833333,23.1,1,0,SP_3
191,2023-07-10,12:00:00,23.21,23.29225,1,0,SP_3
191,2023-07-10,13:00:00,24.22666667,23.8215,1,0,SP_3
191,2023-07-10,14:00:00,24.735,24.4965,1,0,SP_3
191,2023-07-10,15:00:00,23.67833333,24.231,1,0,SP_3
191,2023-07-10,16:00:00,20.86166667,23.749,1,0,SP_3
191,2023-07-10,17:00:00,19.1,23.8455,1,0,SP_3
191,2023-07-10,18:00:00,15.39833333,23.5565,1,0,SP_3
191,2023-07-10,19:00:00,14.30333333,23.172,1,0,SP_3
191,2023-07-10,20:00:00,13.955,22.956,1,0,SP_3
191,2023-07-10,21:00:00,13.65333333,22.81225,1,0,SP_3
191,2023-07-10,22:00:00,12.785,22.645,1,0,SP_3
191,2023-07-10,23:00:00,12.28166667,22.453,1,0,SP_3
192,2023-07-11,0:00:00,12.05666667,22.2855,1,0,SP_3
192,2023-07-11,1:00:00,10.62666667,22.238,1,0,SP_3
192,2023-07-11,2:00:00,10.02571429,22.094,1,0,SP_3
192,2023-07-11,3:00:00,9.287272727,22.02225,1,0,SP_3
192,2023-07-11,4:00:00,8.8475,21.97475,1,0,SP_3
192,2023-07-11,5:00:00,10.166,21.83125,1,0,SP_3
192,2023-07-11,6:00:00,11.46666667,21.85525,1,0,SP_3
192,2023-07-11,7:00:00,12.93833333,21.83125,1,0,SP_3
192,2023-07-11,8:00:00,14.025,21.83125,1,0,SP_3
192,2023-07-11,9:00:00,14.79666667,21.927,1,0,SP_3
192,2023-07-11,10:00:00,15.695,21.9745,1,0,SP_3
192,2023-07-11,11:00:00,16.77666667,22.50125,1,0,SP_3
192,2023-07-11,12:00:00,17.76666667,23.26825,1,0,SP_3
192,2023-07-11,13:00:00,18.62833333,23.8455,1,0,SP_3
192,2023-07-11,14:00:00,19.28,24.49625,1,0,SP_3
192,2023-07-11,15:00:00,19.325,24.231,1,0,SP_3
192,2023-07-11,16:00:00,19.47833333,23.9175,1,0,SP_3
192,2023-07-11,17:00:00,18.97166667,23.77325,1,0,SP_3
192,2023-07-11,18:00:00,18.47666667,23.244,1,0,SP_3
192,2023-07-11,19:00:00,17.03833333,23.1,1,0,SP_3
192,2023-07-11,20:00:00,15.92,22.7405,1,0,SP_3
192,2023-07-11,21:00:00,15.46666667,22.621,1,0,SP_3
192,2023-07-11,22:00:00,15.295,22.525,1,0,SP_3
192,2023-07-11,23:00:00,15.01833333,22.405,1,0,SP_3
193,2023-07-12,0:00:00,14.98833333,22.26175,1,0,SP_3
193,2023-07-12,1:00:00,14.50166667,22.19,1,0,SP_3
193,2023-07-12,2:00:00,14.24857143,22.166,1,0,SP_3
193,2023-07-12,3:00:00,14.14909091,22.142,1,0,SP_3
193,2023-07-12,4:00:00,14.35166667,22.02225,1,0,SP_3
193,2023-07-12,5:00:00,15.3,21.879,1,0,SP_3
193,2023-07-12,6:00:00,16.58,22.046,1,0,SP_3
193,2023-07-12,7:00:00,16.89333333,22.094,1,0,SP_3
193,2023-07-12,8:00:00,17.98166667,22.04625,1,0,SP_3
193,2023-07-12,9:00:00,18.68,22.09425,1,0,SP_3
193,2023-07-12,10:00:00,19.03333333,22.501,1,0,SP_3
193,2023-07-12,11:00:00,19.09166667,22.98,1,0,SP_3
193,2023-07-12,12:00:00,19.08,23.196,1,0,SP_3
193,2023-07-12,13:00:00,19.425,23.292,1,0,SP_3
193,2023-07-12,14:00:00,19.59666667,23.58075,1,0,SP_3
193,2023-07-12,15:00:00,19.505,23.72525,1,0,SP_3
193,2023-07-12,16:00:00,19.35666667,23.4845,1,0,SP_3
193,2023-07-12,17:00:00,18.20666667,23.244,1,0,SP_3
193,2023-07-12,18:00:00,16.66666667,22.98,1,0,SP_3
193,2023-07-12,19:00:00,16.11833333,22.78825,1,0,SP_3
193,2023-07-12,20:00:00,15.29166667,22.573,1,0,SP_3
193,2023-07-12,21:00:00,14.26833333,22.477,1,0,SP_3
193,2023-07-12,22:00:00,14.11666667,22.30925,1,0,SP_3
193,2023-07-12,23:00:00,14.20666667,22.19,1,0,SP_3
194,2023-07-13,0:00:00,14.365,22.142,1,0,SP_3
194,2023-07-13,1:00:00,14.105,22.142,1,0,SP_3
194,2023-07-13,2:00:00,14.17555556,22.02225,1,0,SP_3
194,2023-07-13,3:00:00,14.01,21.903,1,0,SP_3
194,2023-07-13,4:00:00,13.95,21.855,1,0,SP_3
194,2023-07-13,5:00:00,13.94081633,21.879,1,0,SP_3
194,2023-07-13,6:00:00,14.50666667,21.951,1,0,SP_3
194,2023-07-13,7:00:00,14.95166667,21.927,1,0,SP_3
194,2023-07-13,8:00:00,16.29333333,22.0465,1,0,SP_3
194,2023-07-13,9:00:00,18.095,22.09425,1,0,SP_3
194,2023-07-13,10:00:00,19.08333333,22.26175,1,0,SP_3
194,2023-07-13,11:00:00,19.68333333,22.8365,1,0,SP_3
194,2023-07-13,12:00:00,20.00833333,23.41225,1,0,SP_3
194,2023-07-13,13:00:00,20.715,23.50825,1,0,SP_3
194,2023-07-13,14:00:00,20.89333333,23.653,1,0,SP_3
194,2023-07-13,15:00:00,21.54333333,23.4365,1,0,SP_3
194,2023-07-13,16:00:00,21.58166667,23.797,1,0,SP_3
194,2023-07-13,17:00:00,21.86666667,23.5565,1,0,SP_3
194,2023-07-13,18:00:00,21.27333333,23.5565,1,0,SP_3
194,2023-07-13,19:00:00,19.885,23.268,1,0,SP_3
194,2023-07-13,20:00:00,18.59166667,23.052,1,0,SP_3
194,2023-07-13,21:00:00,18.27666667,22.884,1,0,SP_3
194,2023-07-13,22:00:00,18.14166667,22.7405,1,0,SP_3
194,2023-07-13,23:00:00,18.43333333,22.597,1,0,SP_3
195,2023-07-14,0:00:00,18.405,22.525,1,0,SP_3
195,2023-07-14,1:00:00,17.79,22.429,1,0,SP_3
195,2023-07-14,2:00:00,17.30555556,22.35725,1,0,SP_3
195,2023-07-14,3:00:00,16.66486486,22.238,1,0,SP_3
195,2023-07-14,4:00:00,16.152,22.238,1,0,SP_3
195,2023-07-14,5:00:00,15.94,22.07,1,0,SP_3
195,2023-07-14,6:00:00,16.77666667,22.046,1,0,SP_3
195,2023-07-14,7:00:00,17.83333333,22.142,1,0,SP_3
195,2023-07-14,8:00:00,18.71833333,22.2615,1,0,SP_3
195,2023-07-14,9:00:00,20.01,22.381,1,0,SP_3
195,2023-07-14,10:00:00,21.66666667,22.621,1,0,SP_3
195,2023-07-14,11:00:00,22.89166667,23.22025,1,0,SP_3
195,2023-07-14,12:00:00,23.97166667,23.9415,1,0,SP_3
195,2023-07-14,13:00:00,24.78833333,24.3515,1,0,SP_3
195,2023-07-14,14:00:00,24.93666667,24.6895,1,0,SP_3
195,2023-07-14,15:00:00,25.36666667,24.3995,1,0,SP_3
195,2023-07-14,16:00:00,24.88833333,24.3755,1,0,SP_3
195,2023-07-14,17:00:00,24.10833333,24.038,1,0,SP_3
195,2023-07-14,18:00:00,20.2,23.84525,1,0,SP_3
195,2023-07-14,19:00:00,19.25,23.48425,1,0,SP_3
195,2023-07-14,20:00:00,19.84666667,23.364,1,0,SP_3
195,2023-07-14,21:00:00,18.91166667,23.292,1,0,SP_3
195,2023-07-14,22:00:00,18.16833333,23.172,1,0,SP_3
195,2023-07-14,23:00:00,17.51,23.052,1,0,SP_3
196,2023-07-15,0:00:00,16.77666667,22.932,1,0,SP_3
196,2023-07-15,1:00:00,16.49333333,22.884,1,0,SP_3
196,2023-07-15,2:00:00,15.85666667,22.78825,1,0,SP_3
196,2023-07-15,3:00:00,15.581,22.669,1,0,SP_3
196,2023-07-15,4:00:00,15.0875,22.621,1,0,SP_3
196,2023-07-15,5:00:00,14.462,22.525,1,0,SP_3
196,2023-07-15,6:00:00,15.13666667,22.477,1,0,SP_3
196,2023-07-15,7:00:00,16.94166667,22.525,1,0,SP_3
196,2023-07-15,8:00:00,18.885,22.669,1,0,SP_3
196,2023-07-15,9:00:00,20.025,22.7405,1,0,SP_3
196,2023-07-15,10:00:00,20.55833333,22.98,1,0,SP_3
196,2023-07-15,11:00:00,21.39,23.34,1,0,SP_3
196,2023-07-15,12:00:00,21.93666667,23.82125,1,0,SP_3
196,2023-07-15,13:00:00,21.27833333,24.03775,1,0,SP_3
196,2023-07-15,14:00:00,21.21333333,23.8455,1,0,SP_3
196,2023-07-15,15:00:00,21.67833333,24.1585,1,0,SP_3
196,2023-07-15,16:00:00,21.91166667,24.2795,1,0,SP_3
196,2023-07-15,17:00:00,21.63,24.303,1,0,SP_3
196,2023-07-15,18:00:00,19.48666667,24.038,1,0,SP_3
196,2023-07-15,19:00:00,18.67833333,23.797,1,0,SP_3
196,2023-07-15,20:00:00,17.12166667,23.58075,1,0,SP_3
196,2023-07-15,21:00:00,15.95166667,23.34,1,0,SP_3
196,2023-07-15,22:00:00,15.29833333,23.22,1,0,SP_3
196,2023-07-15,23:00:00,14.73833333,22.98,1,0,SP_3
197,2023-07-16,0:00:00,14.37833333,22.86,1,0,SP_3
197,2023-07-16,1:00:00,14.255,22.621,1,0,SP_3
197,2023-07-16,2:00:00,14.145,22.501,1,0,SP_3
197,2023-07-16,3:00:00,13.91666667,22.429,1,0,SP_3
197,2023-07-16,4:00:00,12.70166667,22.381,1,0,SP_3
197,2023-07-16,5:00:00,13.57166667,22.238,1,0,SP_3
197,2023-07-16,6:00:00,15.03,22.19,1,0,SP_3
197,2023-07-16,7:00:00,16.49666667,22.238,1,0,SP_3
197,2023-07-16,8:00:00,17.565,22.214,1,0,SP_3
197,2023-07-16,9:00:00,18.34833333,22.381,1,0,SP_3
197,2023-07-16,10:00:00,19.06833333,22.6925,1,0,SP_3
197,2023-07-16,11:00:00,18.71666667,22.932,1,0,SP_3
197,2023-07-16,12:00:00,19.28333333,22.81225,1,0,SP_3
197,2023-07-16,13:00:00,17.44833333,23.196,1,0,SP_3
197,2023-07-16,14:00:00,17.56666667,23.19625,1,0,SP_3
197,2023-07-16,15:00:00,17.93333333,23.052,1,0,SP_3
197,2023-07-16,16:00:00,17.07166667,23.5085,1,0,SP_3
197,2023-07-16,17:00:00,18.125,23.29225,1,0,SP_3
197,2023-07-16,18:00:00,15.31166667,23.24425,1,0,SP_3
197,2023-07-16,19:00:00,13.83666667,22.86025,1,0,SP_3
197,2023-07-16,20:00:00,13.74166667,22.573,1,0,SP_3
197,2023-07-16,21:00:00,13.94833333,22.381,1,0,SP_3
197,2023-07-16,22:00:00,13.56833333,22.2855,1,0,SP_3
197,2023-07-16,23:00:00,13.18166667,22.142,1,0,SP_3
198,2023-07-17,0:00:00,13.23166667,22.046,1,0,SP_3
198,2023-07-17,1:00:00,12.765,22.046,1,0,SP_3
198,2023-07-17,2:00:00,12.28666667,21.9985,1,0,SP_3
198,2023-07-17,3:00:00,11.86,21.879,1,0,SP_3
198,2023-07-17,4:00:00,11.31666667,21.7835,1,0,SP_3
198,2023-07-17,5:00:00,11.75666667,21.6165,1,0,SP_3
198,2023-07-17,6:00:00,12.49166667,21.712,1,0,SP_3
198,2023-07-17,7:00:00,13.465,21.855,1,0,SP_3
198,2023-07-17,8:00:00,14.365,21.927,1,0,SP_3
198,2023-07-17,9:00:00,14.965,22.046,1,0,SP_3
198,2023-07-17,10:00:00,15.47833333,22.09425,1,0,SP_3
198,2023-07-17,11:00:00,15.72666667,22.11825,1,0,SP_3
198,2023-07-17,12:00:00,15.95333333,22.3095,1,0,SP_3
198,2023-07-17,13:00:00,16.025,22.2375,1,0,SP_3
198,2023-07-17,14:00:00,16.855,22.45325,1,0,SP_3
198,2023-07-17,15:00:00,17.26166667,23.076,1,0,SP_3
198,2023-07-17,16:00:00,17.44666667,23.148,1,0,SP_3
198,2023-07-17,17:00:00,17.675,23.07625,1,0,SP_3
198,2023-07-17,18:00:00,17.07833333,22.8125,1,0,SP_3
198,2023-07-17,19:00:00,16.22666667,22.549,1,0,SP_3
198,2023-07-17,20:00:00,15.97833333,22.33325,1,0,SP_3
198,2023-07-17,21:00:00,15.65333333,22.142,1,0,SP_3
198,2023-07-17,22:00:00,15.34666667,22.02225,1,0,SP_3
198,2023-07-17,23:00:00,14.38833333,21.855,1,0,SP_3
199,2023-07-18,0:00:00,13.75666667,21.712,1,0,SP_3
199,2023-07-18,1:00:00,13.37166667,21.5925,1,0,SP_3
199,2023-07-18,2:00:00,13.18142857,21.473,1,0,SP_3
199,2023-07-18,3:00:00,13.54090909,21.545,1,0,SP_3
199,2023-07-18,4:00:00,13.81833333,21.569,1,0,SP_3
199,2023-07-18,5:00:00,13.87833333,21.37775,1,0,SP_3
199,2023-07-18,6:00:00,14.87166667,21.306,1,0,SP_3
199,2023-07-18,7:00:00,15.86666667,21.4015,1,0,SP_3
199,2023-07-18,8:00:00,16.955,21.44925,1,0,SP_3
199,2023-07-18,9:00:00,17.48666667,21.736,1,0,SP_3
199,2023-07-18,10:00:00,18.10666667,21.903,1,0,SP_3
199,2023-07-18,11:00:00,18.50833333,22.23775,1,0,SP_3
199,2023-07-18,12:00:00,19.105,22.54875,1,0,SP_3
199,2023-07-18,13:00:00,19.43333333,23.004,1,0,SP_3
199,2023-07-18,14:00:00,19.91166667,23.31625,1,0,SP_3
199,2023-07-18,15:00:00,20.47833333,23.62875,1,0,SP_3
199,2023-07-18,16:00:00,20.74,23.5325,1,0,SP_3
199,2023-07-18,17:00:00,20.58333333,23.196,1,0,SP_3
199,2023-07-18,18:00:00,19.93666667,22.6925,1,0,SP_3
199,2023-07-18,19:00:00,19.09166667,22.429,1,0,SP_3
199,2023-07-18,20:00:00,17.65,22.238,1,0,SP_3
199,2023-07-18,21:00:00,16.86333333,22.238,1,0,SP_3
199,2023-07-18,22:00:00,15.66666667,22.118,1,0,SP_3
199,2023-07-18,23:00:00,13.895,21.951,1,0,SP_3
200,2023-07-19,0:00:00,13.12833333,21.8075,1,0,SP_3
200,2023-07-19,1:00:00,12.81166667,21.64025,1,0,SP_3
200,2023-07-19,2:00:00,12.565,21.569,1,0,SP_3
200,2023-07-19,3:00:00,12.949,21.42575,1,0,SP_3
200,2023-07-19,4:00:00,13,21.40175,1,0,SP_3
200,2023-07-19,5:00:00,13.96938776,21.378,1,0,SP_3
200,2023-07-19,6:00:00,15.85166667,21.378,1,0,SP_3
200,2023-07-19,7:00:00,17.21,21.378,1,0,SP_3
200,2023-07-19,8:00:00,17.82333333,21.59275,1,0,SP_3
200,2023-07-19,9:00:00,18.56833333,21.712,1,0,SP_3
200,2023-07-19,10:00:00,18.935,22.0225,1,0,SP_3
200,2023-07-19,11:00:00,19.705,22.26175,1,0,SP_3
200,2023-07-19,12:00:00,20.15333333,22.573,1,0,SP_3
200,2023-07-19,13:00:00,17.115,22.549,1,0,SP_3
200,2023-07-19,14:00:00,18.38333333,22.54975,1,0,SP_3
200,2023-07-19,15:00:00,19.78833333,22.95625,1,0,SP_3
200,2023-07-19,16:00:00,20.76666667,23.53225,1,0,SP_3
200,2023-07-19,17:00:00,20.53166667,23.292,1,0,SP_3
200,2023-07-19,18:00:00,19.36166667,22.573,1,0,SP_3
200,2023-07-19,19:00:00,18.315,22.26175,1,0,SP_3
200,2023-07-19,20:00:00,17.53166667,22.166,1,0,SP_3
200,2023-07-19,21:00:00,16.445,22.02225,1,0,SP_3
200,2023-07-19,22:00:00,15.895,21.879,1,0,SP_3
200,2023-07-19,23:00:00,15.77166667,21.903,1,0,SP_3
201,2023-07-20,0:00:00,15.56333333,21.736,1,0,SP_3
201,2023-07-20,1:00:00,15.23166667,21.6165,1,0,SP_3
201,2023-07-20,2:00:00,15.13333333,21.569,1,0,SP_3
201,2023-07-20,3:00:00,15.37477477,21.569,1,0,SP_3
201,2023-07-20,4:00:00,15.42,21.545,1,0,SP_3
201,2023-07-20,5:00:00,15.44081633,21.44925,1,0,SP_3
201,2023-07-20,6:00:00,15.47166667,21.521,1,0,SP_3
201,2023-07-20,7:00:00,15.64333333,21.56875,1,0,SP_3
201,2023-07-20,8:00:00,15.26833333,21.688,1,0,SP_3
201,2023-07-20,9:00:00,15.22166667,21.64025,1,0,SP_3
201,2023-07-20,10:00:00,15.57666667,21.688,1,0,SP_3
201,2023-07-20,11:00:00,15.425,21.7835,1,0,SP_3
201,2023-07-20,12:00:00,14.50833333,21.92675,1,0,SP_3
201,2023-07-20,13:00:00,14.41,21.64025,1,0,SP_3
201,2023-07-20,14:00:00,14.38666667,21.64025,1,0,SP_3
201,2023-07-20,15:00:00,14.715,21.6165,1,0,SP_3
201,2023-07-20,16:00:00,16.22166667,21.59275,1,0,SP_3
201,2023-07-20,17:00:00,17.54333333,21.8315,1,0,SP_3
201,2023-07-20,18:00:00,17.89666667,21.9985,1,0,SP_3
201,2023-07-20,19:00:00,16.415,21.73575,1,0,SP_3
201,2023-07-20,20:00:00,14.44166667,21.47325,1,0,SP_3
201,2023-07-20,21:00:00,13.46666667,21.33,1,0,SP_3
201,2023-07-20,22:00:00,13.295,21.16275,1,0,SP_3
201,2023-07-20,23:00:00,13.13666667,21.091,1,0,SP_3
202,2023-07-21,0:00:00,13.055,21.091,1,0,SP_3
202,2023-07-21,1:00:00,12.48666667,21.091,1,0,SP_3
202,2023-07-21,2:00:00,12.52,20.996,1,0,SP_3
202,2023-07-21,3:00:00,12.42342342,20.9485,1,0,SP_3
202,2023-07-21,4:00:00,12.08833333,20.9485,1,0,SP_3
202,2023-07-21,5:00:00,13.04333333,20.901,1,0,SP_3
202,2023-07-21,6:00:00,15.55833333,20.92475,1,0,SP_3
202,2023-07-21,7:00:00,17.38166667,20.9485,1,0,SP_3
202,2023-07-21,8:00:00,19.26166667,20.996,1,0,SP_3
202,2023-07-21,9:00:00,20.75166667,21.139,1,0,SP_3
202,2023-07-21,10:00:00,22.255,21.56875,1,0,SP_3
202,2023-07-21,11:00:00,23.03166667,22.382,1,0,SP_3
202,2023-07-21,12:00:00,21.76333333,23.22,1,0,SP_3
202,2023-07-21,13:00:00,21.78833333,22.81225,1,0,SP_3
202,2023-07-21,14:00:00,21.86166667,23.196,1,0,SP_3
202,2023-07-21,15:00:00,21.20666667,23.4605,1,0,SP_3
202,2023-07-21,16:00:00,22.28666667,23.172,1,0,SP_3
202,2023-07-21,17:00:00,22.38,22.88425,1,0,SP_3
202,2023-07-21,18:00:00,20.31,22.86025,1,0,SP_3
202,2023-07-21,19:00:00,18.67666667,21.8075,1,0,SP_3
202,2023-07-21,20:00:00,17.56166667,21.879,1,0,SP_3
202,2023-07-21,21:00:00,17.05666667,22.118,1,0,SP_3
202,2023-07-21,22:00:00,15.91166667,22.04625,1,0,SP_3
202,2023-07-21,23:00:00,15.65166667,21.903,1,0,SP_3
203,2023-07-22,0:00:00,15.02333333,21.8075,1,0,SP_3
203,2023-07-22,1:00:00,14.41,21.64025,1,0,SP_3
203,2023-07-22,2:00:00,14.01666667,21.497,1,0,SP_3
203,2023-07-22,3:00:00,13.64036697,21.473,1,0,SP_3
203,2023-07-22,4:00:00,13.335,21.44925,1,0,SP_3
203,2023-07-22,5:00:00,14.15833333,21.378,1,0,SP_3
203,2023-07-22,6:00:00,15.93833333,21.378,1,0,SP_3
203,2023-07-22,7:00:00,17.94833333,21.378,1,0,SP_3
203,2023-07-22,8:00:00,19.77666667,21.473,1,0,SP_3
203,2023-07-22,9:00:00,21.405,21.521,1,0,SP_3
203,2023-07-22,10:00:00,22.70833333,21.99875,1,0,SP_3
203,2023-07-22,11:00:00,23.65833333,22.8605,1,0,SP_3
203,2023-07-22,12:00:00,24.27833333,23.8455,1,0,SP_3
203,2023-07-22,13:00:00,23.96333333,24.32725,1,0,SP_3
203,2023-07-22,14:00:00,24.21166667,24.038,1,0,SP_3
203,2023-07-22,15:00:00,21.25,23.725,1,0,SP_3
203,2023-07-22,16:00:00,18.26166667,23.244,1,0,SP_3
203,2023-07-22,17:00:00,18.95333333,23.43625,1,0,SP_3
203,2023-07-22,18:00:00,19.14666667,23.052,1,0,SP_3
203,2023-07-22,19:00:00,18.64333333,22.81225,1,0,SP_3
203,2023-07-22,20:00:00,17.57166667,22.69275,1,0,SP_3
203,2023-07-22,21:00:00,16.40166667,22.74075,1,0,SP_3
203,2023-07-22,22:00:00,15.695,22.573,1,0,SP_3
203,2023-07-22,23:00:00,15.50833333,22.477,1,0,SP_3
204,2023-07-23,0:00:00,15.045,22.26175,1,0,SP_3
204,2023-07-23,1:00:00,14.855,22.166,1,0,SP_3
204,2023-07-23,2:00:00,14.71142857,22.04625,1,0,SP_3
204,2023-07-23,3:00:00,14.59666667,21.9985,1,0,SP_3
204,2023-07-23,4:00:00,14.40666667,21.951,1,0,SP_3
204,2023-07-23,5:00:00,14.67,21.855,1,0,SP_3
204,2023-07-23,6:00:00,15.95166667,21.855,1,0,SP_3
204,2023-07-23,7:00:00,17.68,21.78375,1,0,SP_3
204,2023-07-23,8:00:00,19.51166667,21.8075,1,0,SP_3
204,2023-07-23,9:00:00,21.41666667,21.90275,1,0,SP_3
204,2023-07-23,10:00:00,22.38166667,22.42925,1,0,SP_3
204,2023-07-23,11:00:00,23.24,22.88425,1,0,SP_3
204,2023-07-23,12:00:00,23.64,23.34025,1,0,SP_3
204,2023-07-23,13:00:00,24.35666667,23.79725,1,0,SP_3
204,2023-07-23,14:00:00,24.46,24.42375,1,0,SP_3
204,2023-07-23,15:00:00,24.31833333,24.569,1,0,SP_3
204,2023-07-23,16:00:00,23.66833333,24.086,1,0,SP_3
204,2023-07-23,17:00:00,23.105,23.4845,1,0,SP_3
204,2023-07-23,18:00:00,22.295,23.052,1,0,SP_3
