date,hour,ES_1_temp,ES_1_lux,ES_10_temp,ES_10_lux,ES_11_temp,ES_11_lux,ES_12_temp,ES_12_lux,ES_3_temp,ES_3_lux,ES_4_temp,ES_4_lux,ES_5_temp,ES_5_lux,ES_6_temp,ES_6_lux,ES_7_temp,ES_7_lux,ES_8_temp,ES_8_lux,ES_9_temp,ES_9_lux
6/15/2023,2:00:00,18.49725,0,18.59225,0,17.97375,0,17.451,0,17.59375,0,17.59375,0,17.9975,0,18.2835,0,18.236,0,18.5685,0,18.6635,0
6/15/2023,3:00:00,18.40225,0,18.44975,0,17.9025,0,17.284,0,17.5225,0,17.49875,0,17.87875,0,18.30725,0,18.25975,0,18.212,0,18.521,0
6/15/2023,4:00:00,18.23575,0,18.30725,0,17.855,0,17.21275,0,17.379,0,17.475,0,17.76,0,18.426,0,18.25975,0,18.426,0,18.426,0
6/15/2023,5:00:00,18.164,80.75,18.14025,0,17.78375,61.9,17.094,40.35,17.30775,80.75,17.451,86.125,17.7125,72.65,18.2835,86.125,18.188,180.3,18.30725,91.5,18.2835,217.975
6/15/2023,6:00:00,17.9975,613.525,17.9975,24.225,17.7125,516.675,16.999,290.625,17.21275,613.55,17.379,710.425,17.665,527.45,18.164,659.3,18.14,1240.525,18.236,656.625,18.236,1515.025
6/15/2023,7:00:00,17.92625,737.325,17.9025,32.3,17.665,672.775,17.02275,387.5,17.11775,853.025,17.379,753.5,17.73625,675.45,18.11625,842.25,18.045,1595.75,18.14,804.625,18.188,1929.45
6/15/2023,8:00:00,17.87875,1087.15,17.73625,158.775,17.665,1052.175,16.951,546.3,17.094,1216.325,17.284,1337.425,17.73625,1017.2,17.9975,1192.1,17.97375,2411.15,17.71225,1092.55,17.87875,2561.8
6/15/2023,9:00:00,17.68875,1550,17.6175,627.025,17.64125,1396.625,16.90325,850.35,17.0465,1851.375,17.26025,1829.85,17.665,1426.225,17.95,1571.55,17.95,3272.225,17.736,1528.475,17.87875,3745.875
6/15/2023,10:00:00,17.665,1894.475,17.54625,893.4,17.665,1916.025,16.927,949.925,16.999,2152.8,17.2365,2066.675,17.57,2066.7,17.97375,2454.175,17.95,4994.475,17.8075,2303.475,17.87875,5209.75
6/15/2023,11:00:00,17.7125,3487.55,17.475,1434.3,17.665,3100.05,17.0465,1687.225,17.094,3853.5,17.26025,4197.925,17.665,3056.975,18.045,3530.575,17.95,7061.15,17.6885,3272.25,17.855,8266.725
6/15/2023,12:00:00,17.64125,3315.3,17.475,1506.95,17.68875,3013.925,17.0225,1657.625,17.094,3918.1,17.284,3831.975,17.7125,3100.025,17.95,3616.675,17.97375,7319.475,17.8075,3573.625,17.9025,8525.05
6/15/2023,13:00:00,17.59375,4262.525,17.475,1856.775,17.7125,4650.025,17.0465,2238.9,17.1415,5166.7,17.284,4650.025,17.83125,4197.925,17.92625,4477.8,17.95,9300.075,17.9025,4477.8,17.97375,10419.525
6/15/2023,14:00:00,17.64125,4908.35,17.57,2561.825,17.7125,6501.45,17.26025,2906.275,17.16525,6932,17.3315,5855.575,17.97375,5037.525,17.92625,5468.075,17.9975,10936.2,17.92625,5855.575,18.06875,14380.65
6/15/2023,15:00:00,17.57,4951.425,17.665,2088.2,17.665,6716.7,17.37925,2325.025,17.284,7147.25,17.35525,5468.075,18.0925,5123.625,17.97375,5338.9,18.02125,10075.075,18.045,5554.175,18.14025,13089
6/15/2023,16:00:00,17.6175,4068.775,17.68875,1601.125,17.7125,4542.375,17.475,1969.8,17.30775,5984.75,17.379,4477.8,17.9975,4111.825,17.9025,3875.05,17.855,7922.25,17.95,4090.325,18.045,9300.075
6/15/2023,17:00:00,17.59375,3401.4,17.68875,1472,17.665,3810.425,17.45075,1480.025,17.2365,4348.6,17.427,3358.35,17.83125,3961.125,17.8075,2992.375,17.8075,6372.25,17.855,3702.825,17.9025,8094.475
6/15/2023,18:00:00,17.451,1606.525,17.59375,602.775,17.59375,1735.7,17.284,844.95,17.094,2389.6,17.30775,1905.2,17.76,2066.65,17.7125,1523.1,17.68875,3401.4,17.64125,1770.675,17.7125,3961.15
6/15/2023,19:00:00,17.26025,602.8,17.47475,209.9,17.5225,635.075,17.11775,298.7,16.951,850.35,17.189,715.8,17.59375,845,17.665,659.325,17.59375,1372.4,17.16525,694.275,17.37925,1636.125
6/15/2023,20:00:00,17.189,223.375,17.3315,67.275,17.403,239.475,16.975,88.8,16.903,285.225,17.11775,217.95,17.427,255.65,17.59375,199.1,17.451,435.95,17.3315,250.25,17.379,543.6
6/15/2023,21:00:00,17.07025,2.7,17.21275,0,17.3315,2.7,16.8555,0,16.83175,5.375,16.999,0,17.2365,2.7,17.427,2.7,17.35525,8.075,17.2365,5.375,17.2365,10.775
6/15/2023,22:00:00,16.999,0,17.07025,0,17.21275,0,16.78425,0,16.7605,0,16.903,0,17.189,0,17.35525,0,17.26025,0,17.1415,0,17.11775,0
6/15/2023,23:00:00,16.90325,0,16.951,0,17.094,0,16.6655,0,16.808,0,16.808,0,17.11775,0,17.26025,0,17.189,0,17.02275,0,17.07025,0
6/16/2023,0:00:00,16.78425,0,16.83175,0,16.999,0,16.618,0,16.808,0,16.68925,0,17.02275,0,17.189,0,17.11775,0,16.92725,0,16.951,0
6/16/2023,1:00:00,16.68925,0,16.73675,0,16.999,0,16.523,0,16.73675,0,16.6655,0,16.999,0,17.16525,0,17.07025,0,16.808,0,16.78425,0
6/16/2023,2:00:00,16.59425,0,16.618,0,16.999,0,16.4035,0,16.713,0,16.618,0,16.927,0,17.02275,0,16.975,0,16.713,0,16.713,0
6/16/2023,3:00:00,16.475,0,16.499,0,16.927,0,16.189,0,16.68925,0,16.499,0,16.87925,0,16.999,0,16.87925,0,16.6655,0,16.64175,0
6/16/2023,4:00:00,16.3795,0,16.35575,0,16.903,0,16.141,0,16.618,0,16.3795,0,16.78425,0,16.903,0,16.83175,0,16.52275,0,16.475,0
6/16/2023,5:00:00,16.332,166.85,16.332,32.3,16.87925,99.575,16.11725,61.875,16.5705,166.85,16.40325,185.7,16.713,153.4,16.83175,239.5,16.808,503.2,16.28425,234.1,16.35575,427.9
6/16/2023,6:00:00,16.332,1127.5,16.26075,204.5,16.83175,516.675,16.06975,468.225,16.6655,931.075,16.499,1297.075,16.68925,885.325,16.90325,1821.8,16.8555,4047.25,16.2605,1461.2,16.49875,2927.8
6/16/2023,7:00:00,16.5465,2604.875,16.237,395.55,16.808,879.95,16.189,1299.75,16.618,1808.35,16.59425,3358.35,16.713,1765.3,17.11775,5941.7,17.11775,10850.075,16.61775,3401.425,16.85575,7491.725
6/16/2023,8:00:00,16.85575,5166.675,16.237,530.15,16.808,1224.4,16.3795,2346.55,16.64175,2777.1,16.92725,7534.75,16.78425,2863.225,17.37925,9386.175,17.45075,19116.8,17.07,6975.025,17.3555,14725.1
6/16/2023,9:00:00,17.094,7663.925,16.2845,745.4,16.90325,1808.325,16.975,6931.975,16.951,10677.825,17.3555,15327.875,17.47475,10936.2,17.68875,12572.3,17.87875,58211.5,17.68875,10333.375,17.95,21700.15
6/16/2023,10:00:00,17.02275,7922.275,16.3795,1030.65,17.094,3918.1,17.87875,15672.35,17.2605,26177.975,17.403,26005.725,17.855,35478,18.16425,31172.425,18.426,38922.475,18.188,23594.6,18.4495,52011.475
6/16/2023,11:00:00,17.2365,6544.5,16.618,6619.825,17.189,4693.075,18.16425,10677.85,17.64125,24800.175,17.64125,42194.725,18.28325,22044.575,18.59225,25316.825,18.9965,49255.875,18.54475,23422.375,18.94875,43400.3
6/16/2023,12:00:00,17.11775,6372.25,17.04625,15973.725,17.54575,17480.65,17.78375,18686.25,17.855,32722.45,17.855,35822.45,18.5685,33066.9,18.9725,29622.45,19.401,56489.25,18.8535,20494.6,19.139,36855.8
6/16/2023,13:00:00,17.855,7577.825,17.83125,24455.725,17.68875,26952.975,17.83125,23939.05,17.87875,26522.4,17.66475,20408.5,18.59225,43400.3,19.377,27900.2,19.75775,45122.525,19.3295,21700.15,19.829,36403.725
6/16/2023,14:00:00,17.99775,10419.525,18.16425,15069.55,17.97375,16447.325,17.78375,9041.7,17.95,28072.425,17.30775,9213.975,18.73475,31689.125,19.258,6975.05,20.591,14294.55,19.8765,26522.4,20.16225,32851.575
6/16/2023,15:00:00,18.616,28933.55,18.5685,9730.625,18.11625,21011.25,17.78375,5511.15,18.188,21183.5,17.4985,6544.475,18.80625,23939.05,19.282,4520.9,20.0195,8869.5,19.4245,11539,20.35275,20494.6
6/16/2023,16:00:00,18.521,16533.45,18.806,7491.7,17.95,13950.1,18.25925,4606.975,18.045,16189,17.64125,5037.525,19.02025,16533.425,18.94875,3444.45,19.6385,6200,20.829,13088.975,20.996,18944.575
6/16/2023,17:00:00,19.54325,11538.975,19.04375,7061.175,18.99675,14725.1,18.25925,3035.45,18.09275,12227.85,17.78375,3035.45,18.90125,11108.425,18.283,2604.875,19.258,4693.1,21.0675,9902.85,21.21075,13433.45
6/16/2023,18:00:00,20.21,6113.9,19.25825,5898.625,18.63975,6027.8,18.212,2281.975,19.9485,6716.675,17.9025,2088.225,18.093,5209.725,18.0925,1765.275,19.02,3229.2,20.40075,4779.175,21.378,6329.2
6/16/2023,19:00:00,21.115,2863.2,19.02,2133.95,18.806,2518.775,18.64,1221.7,21.23475,2970.85,18.80625,1092.525,17.30775,1800.3,17.97375,955.3,18.66375,1773.375,18.82975,2454.175,19.948,3681.275
6/16/2023,20:00:00,20.68625,672.75,18.9725,414.425,19.32925,514,20.329,341.725,19.99625,710.425,20.115,317.55,17.189,435.95,17.64125,293.3,18.04525,562.425,18.4735,688.9,19.35325,1052.2
6/16/2023,21:00:00,19.54375,5.375,18.92475,2.7,19.5195,2.7,19.734,2.7,19.63875,8.075,20.51925,2.7,17.66475,2.7,17.7125,2.7,18.49725,8.075,18.40225,8.075,18.5685,13.45
6/16/2023,22:00:00,19.139,0,19.02025,0,19.35325,0,19.948,0,19.2105,0,20.49525,0,18.23575,0,17.9975,0,18.73475,0,18.0925,0,18.4735,0
6/16/2023,23:00:00,18.616,0,18.82975,0,19.32925,0,19.591,0,19.11525,0,20.30525,0,18.85375,0,18.18775,0,18.901,0,17.9975,0,18.4495,0
6/17/2023,0:00:00,18.28325,0,18.82975,0,18.28325,0,19.21075,0,20.23375,0,20.424,0,19.092,0,19.02,0,18.9725,0,17.83125,0,17.9975,0
6/17/2023,1:00:00,18.1165,0,18.7585,0,18.06875,0,19.472,0,19.472,0,20.16225,0,19.044,0,19.02025,0,19.092,0,17.7125,0,17.92625,0
6/17/2023,2:00:00,17.95,0,18.6635,0,18.069,0,19.1865,0,18.73475,0,19.6625,0,18.92475,0,19.044,0,18.97225,0,17.76,0,17.855,0
6/17/2023,3:00:00,17.9025,0,18.59225,0,18.14025,0,18.806,0,18.283,0,19.472,0,18.901,0,18.9485,0,18.8535,0,17.665,0,17.68875,0
6/17/2023,4:00:00,17.7125,0,18.49725,0,18.02125,0,18.5685,0,18.37825,0,19.49575,0,18.78225,0,18.82975,0,18.78225,0,17.57,0,17.57,0
6/17/2023,5:00:00,17.76,317.55,18.426,96.875,17.78375,139.95,18.2835,306.775,18.78225,239.475,19.163,261.025,18.59225,196.425,18.82975,285.225,18.711,551.65,17.54625,376.75,17.76,643.125
6/17/2023,6:00:00,17.78375,2325.025,18.236,454.775,17.9025,664.675,18.2835,2058.625,17.99775,1235.175,18.8535,2002.1,18.40225,1025.275,18.806,2508,18.73475,4843.775,18.02125,2949.325,18.1165,4650.05
6/17/2023,7:00:00,17.9025,5855.575,18.236,793.825,18.14075,1146.375,18.3785,5381.975,18.1165,2518.775,18.806,5941.7,18.44975,2088.225,18.806,7061.15,18.94875,13261.2,18.28325,6759.75,18.4735,12744.525
6/17/2023,8:00:00,17.97375,11452.875,18.331,1184.025,18.30725,1829.875,18.25975,7405.6,18.59225,4348.625,18.99625,12744.55,18.63975,3745.85,19.068,13433.425,19.2345,24455.725,18.85375,11797.3,18.97275,17954.3
6/17/2023,9:00:00,18.1405,11711.175,18.3785,1622.675,18.80625,2389.6,18.616,9816.75,19.13925,16318.15,18.6635,18772.325,19.163,14380.65,19.187,20322.35,19.4245,35478,19.56725,24369.575,19.829,31000.2
6/17/2023,10:00:00,18.521,8438.95,18.331,1100.6,18.68725,4004.2,18.99625,13261.2,20.091,23250.15,18.901,25144.625,19.25825,21183.45,19.30575,26177.95,20.04325,45811.425,20.13825,25144.625,20.5195,43400.25
6/17/2023,11:00:00,19.51975,8525.05,18.59225,1959.025,18.49725,5769.475,19.49575,6458.35,20.6145,34100.225,19.3295,33755.775,18.90125,26866.875,19.4245,24800.15,19.99575,34616.875,21.0675,28244.625,21.5685,50978.1
6/17/2023,12:00:00,19.9005,7233.375,18.9725,6544.5,19.82975,7233.375,19.924,4956.8,21.44925,33755.8,20.234,29450.2,19.187,24455.725,19.63825,27555.75,20.47175,64067.1,20.37675,29450.2,21.354,48567
6/17/2023,13:00:00,20.8055,8008.375,19.56725,11969.5,21.59275,26694.625,20.1385,17911.225,21.688,37716.925,20.28125,23250.15,19.7815,28589.075,19.40075,26522.4,20.30525,76122.725,20.06725,21011.25,21.1155,31172.425
6/17/2023,14:00:00,21.2585,15844.55,19.78175,23250.15,21.545,28933.525,21.18675,10462.575,21.9985,24283.5,20.68625,8783.4,20.091,22216.8,18.7585,7061.15,19.6385,14036.2,19.377,26522.4,21.90375,41678.05
6/17/2023,15:00:00,21.85525,13605.625,19.85275,14380.65,21.92675,28072.4,21.354,5064.425,22.3335,28072.425,20.877,6544.475,19.97175,32550.225,18.90125,5855.575,19.7815,10333.4,19.16325,19202.9,20.5435,35477.975
6/17/2023,16:00:00,22.214,17050.125,19.92425,14466.775,21.97475,16016.75,21.4015,3573.65,21.95075,18772.35,21.28225,3422.95,19.282,26177.975,18.35475,2906.275,19.258,4994.475,19.11575,14122.325,22.07025,18600.125
6/17/2023,17:00:00,22.405,9386.175,20.18625,9988.95,21.85525,10591.725,21.8075,2238.925,22.16575,10936.2,21.25825,2281.975,19.63875,12486.2,18.3785,1959.05,19.163,3573.625,19.40075,9386.175,22.2855,11711.2
6/17/2023,18:00:00,21.951,5511.125,20.35275,5554.225,20.99725,5898.65,21.68825,1633.425,21.78375,6673.65,21.4255,1541.925,20.2815,4951.4,18.80625,1415.45,19.51975,2561.825,19.4245,4434.75,21.92675,6630.6
6/17/2023,19:00:00,20.4005,2260.425,20.0905,2341.15,19.0915,1967.1,21.688,1140.975,21.66425,2777.1,21.9985,904.15,20.25725,1630.75,19.0675,842.3,19.59125,1531.175,19.25825,2225.45,21.7835,2405.775
6/17/2023,20:00:00,19.59075,530.125,20.11425,476.325,18.75875,368.675,21.66425,325.625,21.35375,626.975,21.54475,263.725,20.686,360.6,20.09075,255.625,20.44775,478.975,19.23425,589.3,21.3775,923.025
6/17/2023,21:00:00,19.54325,2.7,20.138,0,18.6635,2.7,21.54475,2.7,20.996,5.375,21.44925,0,21.0915,2.7,20.448,2.7,20.61475,5.375,18.8535,5.375,21.30625,0
6/17/2023,22:00:00,19.7815,0,19.9955,0,18.616,0,20.97225,0,20.615,0,21.0675,0,20.94825,0,20.68625,0,20.80525,0,20.51925,0,21.163,0
6/17/2023,23:00:00,20.6625,0,19.92425,0,18.5685,0,19.591,0,19.6625,0,20.329,0,20.90075,0,20.78125,0,20.901,0,20.5195,0,21.01975,0
6/18/2023,0:00:00,20.28125,0,19.92425,0,18.90125,0,19.139,0,18.99625,0,20.1385,0,20.78125,0,20.7575,0,20.853,0,20.1145,0,20.73375,0
6/18/2023,1:00:00,20.4955,0,19.9955,0,19.37725,0,19.1155,0,19.9005,0,20.7575,0,20.61475,0,20.63875,0,20.71,0,20.35275,0,20.567,0
6/18/2023,2:00:00,20.09075,0,19.9005,0,20.1625,0,19.1395,0,19.163,0,20.30525,0,20.519,0,20.49525,0,20.567,0,19.972,0,20.28125,0
6/18/2023,3:00:00,20.1385,0,19.97175,0,20.6385,0,19.16325,0,19.75775,0,19.8055,0,20.44775,0,20.3765,0,20.424,0,19.40075,0,19.948,0
6/18/2023,4:00:00,20.13825,0,20.138,0,20.44775,0,19.16325,0,20.35275,0,20.35275,0,20.3765,0,20.2815,0,20.30525,0,19.472,0,19.87675,0
6/18/2023,5:00:00,19.85275,349.85,20.01925,139.95,20.2815,104.95,20.1385,306.75,20.25775,263.725,20.21,306.75,20.2815,209.9,20.23375,309.45,20.186,594.7,19.6145,390.225,19.734,557.025
6/18/2023,6:00:00,19.44825,2338.5,19.9005,761.525,20.162,818.075,20.234,2470.325,20.234,1574.25,20.138,2185.1,20.186,1307.8,20.186,2276.575,20.186,4434.75,19.54325,2712.525,19.66225,3875.025
6/18/2023,7:00:00,19.44825,5855.575,19.92425,1173.275,19.6625,1358.95,20.30525,8094.5,20.138,2820.15,20.20975,6027.825,20.138,2346.55,20.35275,6070.85,20.40025,12141.725,19.829,6587.55,19.9955,9902.85
6/18/2023,8:00:00,19.3295,10247.325,19.948,1614.575,19.32925,1916,20.51925,13691.75,20.2335,4477.8,20.6385,13261.2,20.20975,4004.2,20.51925,12141.75,20.66225,23939.05,20.305,12658.425,20.4955,19289
6/18/2023,9:00:00,19.44825,16102.9,19.9955,1872.9,20.20975,2281.95,20.54325,14725.1,20.63825,10247.3,21.04375,24627.925,20.80525,15930.675,20.94825,25144.6,21.2585,38233.575,20.61475,17566.825,21.01975,30655.75
6/18/2023,10:00:00,19.3055,7836.175,20.3765,2927.8,20.73375,4348.65,20.66225,22905.7,21.21075,18600.125,21.59275,27211.3,21.32975,18255.65,21.40175,20322.35,21.83125,40644.7,20.186,18772.325,21.1155,32378
6/18/2023,11:00:00,19.16325,8094.5,20.853,9472.275,20.97225,5554.2,21.2345,27900.175,21.4495,27555.75,21.97475,33583.55,21.5925,20666.8,21.61625,22561.25,22.07025,34444.675,19.61475,27727.975,20.305,42022.5
6/18/2023,12:00:00,19.16325,7491.725,21.354,10333.375,21.44925,16361.2,21.2105,20408.475,21.80775,26005.75,22.11825,23852.95,21.8075,26866.85,21.85525,20322.35,22.33325,56489.275,19.4245,23250.175,19.85275,46155.875
6/18/2023,13:00:00,18.711,10161.2,20.853,17308.45,22.0225,19977.9,21.37775,19977.9,21.879,27211.3,22.09425,29622.4,21.83125,23250.15,21.736,17911.25,22.11825,45466.975,19.092,20494.6,19.44825,33755.775
6/18/2023,14:00:00,19.0915,23250.15,20.56725,21355.675,22.2615,20666.825,21.71225,14122.35,22.11825,24800.2,21.9985,10333.4,22.04625,26005.725,21.68825,11452.85,21.879,17739.025,19.25825,22733.5,20.28125,38578.025
6/18/2023,15:00:00,20.0905,18772.35,20.78125,18944.575,22.35725,21700.125,21.688,9041.725,22.2855,22733.45,22.166,7663.925,22.23775,22905.675,21.927,6888.925,21.951,13433.45,19.54325,19977.925,21.16325,24111.275
6/18/2023,16:00:00,19.7575,12658.425,20.49525,12916.75,22.50125,11711.2,21.688,5769.45,22.28525,14122.3,22.35725,4391.675,22.33325,13950.1,21.92675,4563.925,21.903,8180.625,20.043,15327.9,21.30625,21183.5
6/18/2023,17:00:00,19.7815,7663.95,20.4715,5769.475,22.3095,6673.625,21.64025,5037.525,22.07025,8697.275,22.3095,4650.05,21.688,7663.925,21.97475,4348.625,21.951,8266.725,19.82925,9041.725,20.97225,13777.875
6/18/2023,18:00:00,19.7335,4047.25,20.35275,2863.225,22.166,3186.15,21.545,2755.575,21.903,4262.55,22.07,2281.95,21.497,3035.45,21.95075,2088.2,22.0225,4176.425,19.71,4391.7,20.66225,7104.225
6/18/2023,19:00:00,19.75775,1711.45,20.13825,1294.35,21.76,1383.175,21.521,1256.7,21.76,1926.775,22.04625,1143.65,21.37775,1337.425,21.6165,1003.75,22.0225,1956.35,20.305,1972.525,20.877,3164.6
6/18/2023,20:00:00,19.948,374.025,19.92425,236.8,21.56875,279.85,21.354,287.925,21.76,417.1,21.951,188.375,21.21075,287.925,21.68825,242.175,21.7835,454.75,21.01975,444.025,21.139,731.95
6/18/2023,21:00:00,20.06675,2.7,19.87675,0,21.49725,2.7,21.2345,2.7,21.664,5.375,21.879,0,21.115,2.7,21.6165,2.7,21.6165,8.075,21.187,5.375,21.187,8.075
6/18/2023,22:00:00,20.11425,0,19.92425,0,20.13875,0,21.06725,0,21.521,0,21.712,0,21.0435,0,21.473,0,21.44925,0,21.0675,0,21.187,0
6/18/2023,23:00:00,20.234,0,19.82925,0,21.33,0,20.996,0,21.44925,0,21.59275,0,20.97225,0,21.33,0,21.28225,0,20.996,0,21.115,0
6/19/2023,0:00:00,20.186,0,19.78175,0,21.21075,0,20.82925,0,21.44925,0,21.545,0,20.901,0,21.163,0,21.09125,0,20.82925,0,20.996,0
6/19/2023,1:00:00,20.11425,0,19.853,0,21.06725,0,20.6385,0,21.28225,0,21.44925,0,20.80525,0,20.996,0,20.92475,0,20.68625,0,20.853,0
6/19/2023,2:00:00,20.043,0,19.853,0,21.0435,0,20.44775,0,21.0675,0,21.33,0,20.71,0,20.853,0,20.829,0,20.6625,0,20.7575,0
6/19/2023,3:00:00,19.97175,0,19.92425,0,20.78125,0,20.329,0,20.90075,0,21.187,0,20.6625,0,20.73375,0,20.71,0,20.543,0,20.6625,0
6/19/2023,4:00:00,19.82925,0,19.948,0,20.73375,0,20.54325,0,20.996,0,21.139,0,20.567,0,20.6625,0,20.615,0,20.44775,0,20.591,0
6/19/2023,5:00:00,19.78175,96.875,20.01925,75.35,20.4955,72.65,20.591,78.025,20.68625,113.025,20.97225,69.975,20.44775,83.4,20.543,72.65,20.519,139.95,20.35275,126.475,20.519,215.275
6/19/2023,6:00:00,19.8055,713.125,19.97175,505.9,20.567,508.625,20.49525,640.45,20.32875,807.3,20.877,570.5,20.3765,592.025,20.49525,551.675,20.44775,982.2,20.329,853.025,20.519,1410.075
6/19/2023,7:00:00,19.9005,2583.35,19.97175,1724.925,20.68625,1759.9,20.519,2594.1,20.6625,2970.85,20.877,2405.75,20.329,2230.85,20.4715,2373.475,20.424,4025.7,20.424,3336.8,20.591,5338.9
6/19/2023,8:00:00,19.758,2303.475,19.948,1536.575,20.71,1654.975,20.3765,2174.3,20.71,2798.65,20.829,2023.6,20.20975,2015.525,20.424,1910.6,20.40025,3379.875,20.543,2884.75,20.615,4520.875
6/19/2023,9:00:00,19.9005,5425.025,19.9955,3293.775,20.6625,3573.625,20.543,4951.425,20.71,6458.375,20.92475,5209.75,20.20975,4886.85,20.4715,5037.55,20.51925,8482.025,20.71025,6888.925,20.7815,11797.3
6/19/2023,10:00:00,20.0905,10505.65,20.186,5080.575,20.7575,6458.35,20.87675,16619.575,20.97225,14639,21.30625,15414,20.66225,11108.4,20.877,16016.775,21.04375,27555.75,21.01975,16361.2,21.2345,28933.5
6/19/2023,11:00:00,20.1145,9988.95,20.448,5898.625,20.92475,7362.55,20.75775,10936.175,21.21075,13519.525,21.4735,11452.85,20.87675,10591.75,21.139,10376.475,21.13925,22905.7,20.948,13950.075,21.354,23939.05
6/19/2023,12:00:00,20.35275,11969.55,20.78175,8352.85,21.16275,10075.075,20.73375,14552.875,21.545,19289,21.66425,15413.975,21.163,13691.75,21.30625,13519.55,21.35375,23077.925,21.0675,21527.9,21.33,30827.975
6/19/2023,13:00:00,20.42425,8094.5,21.01975,4736.125,21.2585,6458.375,20.853,8137.55,21.04375,13777.875,21.6405,8869.5,21.11525,7534.75,21.33,6716.725,21.306,11366.75,20.829,9816.75,21.02,16705.65
6/19/2023,14:00:00,20.8765,18600.125,21.37775,17050.15,22.0705,24972.4,21.4495,16533.45,21.95075,28244.625,21.95075,9300.075,21.97475,33066.925,21.49725,7750.075,21.5925,19633.45,21.354,30483.525,21.83125,52011.475
6/19/2023,15:00:00,21.139,17739.025,21.21075,14811.2,22.405,27039.075,21.6165,4951.425,21.97475,26694.625,22.30925,4736.15,22.2615,25747.4,21.78375,4305.575,21.78375,6888.9,21.33,33927.975,22.21375,34444.65
6/19/2023,16:00:00,20.92425,14208.425,21.187,10720.925,22.62075,18686.225,21.75975,5209.725,22.2375,23250.175,22.2855,3013.925,22.42925,19116.825,21.903,3444.475,21.903,6027.85,21.497,14811.225,21.927,23077.925
6/19/2023,17:00:00,20.47175,4305.6,20.73375,2368.075,22.094,3444.475,21.5925,3487.5,21.99875,4994.475,22.333,3315.3,21.83125,3702.8,21.927,3186.125,21.9985,5640.3,20.901,4951.4,21.28225,8094.5
6/19/2023,18:00:00,20.32875,3745.875,20.7575,2389.575,22.094,3229.2,21.61625,2777.1,21.85525,4434.75,22.30925,2561.825,21.78375,3229.175,21.855,2497.25,21.951,4477.825,21.0435,4520.875,21.115,6975.05
6/19/2023,19:00:00,21.163,2626.425,20.829,2117.8,22.166,2610.275,22.0705,1135.6,22.118,2949.325,22.3335,836.9,21.8075,1881,21.78375,866.5,21.879,1579.6,21.0435,2389.6,21.306,3422.95
6/19/2023,20:00:00,21.06725,492.45,20.71,301.4,22.02225,395.575,21.8795,328.3,21.951,551.65,21.97475,274.5,21.8075,336.375,21.736,263.75,21.879,487.1,21.28225,570.475,21.378,866.5
6/19/2023,21:00:00,21.09125,10.775,20.7575,5.375,21.903,8.075,21.78375,8.075,21.951,13.45,22.094,5.375,21.736,8.075,21.736,5.375,21.78375,16.15,21.378,16.15,21.378,29.6
6/19/2023,22:00:00,21.115,0,20.805,0,21.75975,0,21.8075,0,21.97475,0,22.21375,0,21.6165,0,21.688,0,21.64025,0,21.354,0,21.378,0
6/19/2023,23:00:00,21.115,0,20.805,0,21.664,0,21.6405,0,21.78375,0,22.429,0,21.4255,0,21.521,0,21.545,0,21.2105,0,21.282,0
6/20/2023,0:00:00,21.115,0,20.6625,0,21.6165,0,21.4255,0,21.68825,0,22.23775,0,21.306,0,21.44925,0,21.4255,0,21.139,0,21.25825,0
6/20/2023,1:00:00,20.996,0,20.68625,0,21.21075,0,21.2345,0,21.688,0,22.0225,0,21.21075,0,21.306,0,21.33,0,21.0435,0,21.163,0
6/20/2023,2:00:00,20.901,0,20.71,0,21.187,0,21.115,0,21.59275,0,21.75975,0,21.115,0,21.21075,0,21.2345,0,21.0435,0,21.187,0
6/20/2023,3:00:00,20.805,0,20.71,0,21.091,0,21.091,0,21.37775,0,21.545,0,20.996,0,21.091,0,21.115,0,21.06725,0,21.115,0
6/20/2023,4:00:00,20.71,0,20.63875,0,21.0435,0,20.996,0,20.9485,0,21.35375,0,20.901,0,21.06725,0,21.01975,2.7,20.901,0,21.01975,2.7
6/20/2023,5:00:00,20.615,374.05,20.49525,67.275,20.9485,161.45,20.92475,382.125,20.87675,269.1,21.25825,312.15,20.829,220.675,20.996,371.4,20.996,734.625,20.805,462.85,20.92475,796.5
6/20/2023,6:00:00,20.615,2497.25,20.40025,258.375,20.97225,594.7,20.9485,2734.05,21.091,1084.45,21.2585,1999.4,20.805,885.325,21.0435,3307.25,21.01975,4822.25,20.853,2970.85,21.0435,5252.8
6/20/2023,7:00:00,20.7815,5209.75,20.329,365.975,20.901,866.5,21.163,7577.825,21.0435,1894.475,21.44925,5984.75,20.73375,1506.95,21.2585,7405.6,21.2345,16705.65,21.18675,8352.825,21.37775,14294.525
6/20/2023,8:00:00,20.97225,8869.5,20.329,430.575,20.877,1095.225,21.44925,19289.025,21.0435,2432.65,21.736,16877.9,20.87675,2260.45,21.521,17222.35,21.73575,32033.55,21.66425,14638.975,21.903,28589.075
6/20/2023,9:00:00,21.18675,10677.85,20.448,462.85,21.11525,1348.2,21.76,28933.5,21.712,8611.175,22.118,26350.2,21.78375,18083.45,21.92675,36166.925,22.4055,45466.975,21.9745,27555.75,22.33325,55800.4
