obs,doy,date,time,air_temp,ES_1,ES_10,ES_11,ES_12,ES_3,ES_4,ES_5,ES_6,ES_8,avg_1t,avg_1tm,sub_t
172,151,2023-05-31,3:00:00,16.99666667,20.829,19.9955,20.996,21.163,21.378,21.545,21.139,21.115,20.829,21.12425,19.9955,-1.12875
173,151,2023-05-31,4:00:00,16.165,20.7575,19.92425,20.853,21.0435,21.282,21.40175,21.01975,20.9485,20.805,21.013875,19.92425,-1.089625
174,151,2023-05-31,5:00:00,17.57,20.6625,19.8055,20.7575,20.901,21.16275,21.25825,20.92475,20.877,20.73375,20.9096875,19.8055,-1.1041875
175,151,2023-05-31,6:00:00,19.22333333,20.63875,19.758,20.78125,20.901,21.01975,21.2345,20.853,20.90075,20.7575,20.8858125,19.758,-1.1278125
176,151,2023-05-31,7:00:00,21.91833333,20.80525,19.734,20.6625,20.9485,20.92475,21.354,20.7575,21.139,20.94825,20.94246875,19.734,-1.20846875
177,151,2023-05-31,8:00:00,23.80333333,21.04375,19.686,20.56675,21.139,21.04375,21.6165,20.80525,21.497,21.354,21.13325,19.686,-1.44725
178,151,2023-05-31,9:00:00,24.85,21.2105,19.853,21.139,21.306,21.49725,21.879,21.521,21.66425,21.37775,21.44934375,19.853,-1.59634375
179,151,2023-05-31,10:00:00,26.37166667,21.139,19.9005,21.32975,21.6405,21.85525,22.16575,22.02275,21.8075,21.56875,21.69115625,19.9005,-1.79065625
180,151,2023-05-31,11:00:00,27.21,21.06725,20.067,21.712,22.26175,22.23775,22.501,22.7885,22.09425,21.83125,22.06171875,20.067,-1.99471875
181,151,2023-05-31,12:00:00,27.77333333,21.354,20.32925,22.45325,22.78825,22.8125,22.86025,23.148,21.90275,21.712,22.378875,20.32925,-2.049625
182,151,2023-05-31,13:00:00,28.275,21.9745,21.354,23.22025,23.124,23.1,23.244,23.268,22.525,21.68825,22.768,21.354,-1.414
183,151,2023-05-31,14:00:00,28.29166667,22.047,21.37775,23.41225,23.196,23.364,22.86025,23.364,22.40525,21.2585,22.73840625,21.37775,-1.36065625
184,151,2023-05-31,15:00:00,28.31666667,22.836,21.66425,23.14825,22.74075,23.34,23.004,23.172,22.6925,20.4715,22.675625,21.66425,-1.011375
185,151,2023-05-31,16:00:00,28.33333333,22.8125,21.306,23.028,22.7645,23.29225,22.98,22.98,22.717,21.06775,22.70525,21.306,-1.39925
186,151,2023-05-31,17:00:00,28.28166667,22.525,21.306,22.8365,22.717,23.22,22.908,23.1,22.669,21.66425,22.70496875,21.306,-1.39896875
187,151,2023-05-31,18:00:00,27.31,22.405,21.0675,22.62075,22.669,23.22,22.956,22.62075,22.621,21.521,22.5791875,21.0675,-1.5116875
188,151,2023-05-31,19:00:00,22.89666667,22.525,21.0435,22.405,22.573,22.98,22.932,22.166,22.477,21.903,22.495125,21.0435,-1.451625
189,151,2023-05-31,20:00:00,22.97833333,22.14175,20.82925,22.214,22.78825,22.884,22.908,22.214,22.28525,22.07,22.43815625,20.82925,-1.60890625
190,151,2023-05-31,21:00:00,20.80166667,22.07,20.80525,22.21375,22.86,22.597,22.908,22.3335,22.118,22.118,22.40228125,20.80525,-1.59703125
191,151,2023-05-31,22:00:00,19.13166667,22.238,20.9245,22.23775,22.74075,22.573,22.908,22.333,22.142,22.046,22.4023125,20.9245,-1.4778125
192,151,2023-05-31,23:00:00,18.685,22.214,21.01975,22.19,22.645,22.573,22.836,22.238,22.142,21.97475,22.35159375,21.01975,-1.33184375
193,152,2023-06-01,0:00:00,18.85666667,22.118,21.0435,22.142,22.525,22.429,22.812,22.142,22.02225,21.927,22.26465625,21.0435,-1.22115625
194,152,2023-06-01,1:00:00,18.81166667,21.97475,21.139,22.07,22.453,22.429,22.669,22.02225,21.951,21.83125,22.17503125,21.139,-1.03603125
195,152,2023-06-01,2:00:00,18.52333333,21.903,21.187,22.02225,22.2855,22.30925,22.573,21.903,21.903,21.83125,22.09128125,21.187,-0.90428125
196,152,2023-06-01,3:00:00,18.485,21.83125,21.18675,21.951,22.26175,22.214,22.453,21.78375,21.8075,21.736,22.00478125,21.18675,-0.81803125
197,152,2023-06-01,4:00:00,17.515,21.736,21.091,21.927,22.118,22.118,22.357,21.736,21.712,21.64025,21.91803125,21.091,-0.82703125
198,152,2023-06-01,5:00:00,18.395,21.688,21.01975,21.855,21.951,22.046,22.333,21.569,21.664,21.6165,21.8403125,21.01975,-0.8205625
199,152,2023-06-01,6:00:00,19.64166667,21.64025,20.9485,21.76,21.927,21.9985,22.26175,21.569,21.736,21.66425,21.81959375,20.9485,-0.87109375
200,152,2023-06-01,7:00:00,21.63166667,21.73575,20.92475,21.76,22.04625,21.951,22.357,21.497,21.92675,21.8075,21.88515625,20.92475,-0.96040625
201,152,2023-06-01,8:00:00,23.31833333,21.9745,20.901,21.76,22.142,22.0225,22.645,21.64025,22.3335,22.18975,22.0884375,20.901,-1.1874375
202,152,2023-06-01,9:00:00,24.60333333,22.2615,21.11525,22.11825,22.333,22.4535,22.956,22.47725,22.381,22.453,22.4291875,21.11525,-1.3139375
203,152,2023-06-01,10:00:00,26.01333333,22.21375,21.139,22.7405,22.62075,22.9325,23.196,23.076,22.76425,22.573,22.76459375,21.139,-1.62559375
204,152,2023-06-01,11:00:00,27.165,22.118,21.282,23.26825,22.98,23.38825,23.5085,23.82125,23.148,22.884,23.13953125,21.282,-1.85753125
205,152,2023-06-01,12:00:00,27.66,22.16575,21.47325,24.255,23.41225,23.9415,23.894,24.303,23.196,22.5965,23.4705,21.47325,-1.99725
206,152,2023-06-01,13:00:00,27.25,22.28525,22.38125,24.714,23.94175,24.52075,24.907,24.8105,23.74925,22.645,23.9466875,22.38125,-1.5654375
207,152,2023-06-01,14:00:00,27.58,22.477,22.142,24.61725,23.9655,24.64125,24.7865,24.448,24.03775,22.47725,23.9313125,22.142,-1.7893125
208,152,2023-06-01,15:00:00,27.25166667,22.645,22.3335,24.9315,24.11025,24.4965,24.81075,24.68975,23.98975,22.597,24.0338125,22.3335,-1.7003125
209,152,2023-06-01,16:00:00,24.50166667,22.573,22.28575,25.004,24.06225,24.5445,25.319,24.569,24.54475,22.18975,24.10078125,22.28575,-1.81503125
210,152,2023-06-01,17:00:00,22.61833333,22.64475,21.9985,23.12625,24.014,24.52075,25.125,24.03825,24.27875,22.3335,23.76015625,21.9985,-1.76165625
211,152,2023-06-01,18:00:00,21.27333333,23.028,21.903,21.85525,24.158,23.8935,24.68975,23.701,23.773,22.621,23.4649375,21.903,-1.5619375
212,152,2023-06-01,19:00:00,20.34166667,23.1,22.118,22.838,23.8215,23.84525,24.30275,23.02875,23.62875,22.95625,23.44015625,22.118,-1.32215625
213,152,2023-06-01,20:00:00,19.82166667,23.076,22.453,22.50125,23.749,24.11,24.30325,22.35775,23.677,23.196,23.37128125,22.453,-0.91828125
214,152,2023-06-01,21:00:00,19.93166667,22.98,22.477,22.525,23.509,22.1425,23.89375,23.292,23.725,23.292,23.16990625,22.477,-0.69290625
215,152,2023-06-01,22:00:00,19.83833333,22.908,22.357,23.02825,22.52475,22.64525,23.22,23.412,23.484,23.34,23.07028125,22.357,-0.71328125
216,152,2023-06-01,23:00:00,19.09833333,22.812,22.2855,22.86,22.81225,21.903,23.29325,23.244,23.46,23.268,22.9565625,22.2855,-0.6710625
217,153,2023-06-02,0:00:00,18.93166667,22.78825,22.142,22.76475,23.076,22.2855,23.05275,23.1,23.484,23.172,22.96540625,22.142,-0.82340625
218,153,2023-06-02,1:00:00,19.11166667,22.693,22.046,22.7885,22.932,22.573,23.41225,23.1,23.34,23.052,22.98634375,22.046,-0.94034375
219,153,2023-06-02,2:00:00,19.22666667,22.693,21.927,22.908,23.22,22.86,23.41225,23.052,23.1,22.98,23.02815625,21.927,-1.10115625
220,153,2023-06-02,3:00:00,19.305,22.549,21.855,22.908,22.93225,22.78825,23.00425,22.98,23.028,22.86,22.88121875,21.855,-1.02621875
221,153,2023-06-02,4:00:00,19.05833333,22.477,21.78375,22.836,22.7885,22.6925,23.292,22.908,22.98,22.83625,22.85128125,21.78375,-1.06753125
222,153,2023-06-02,5:00:00,18.99,22.429,21.76,22.86,22.81225,22.884,23.316,22.812,22.908,22.693,22.83928125,21.76,-1.07928125
223,153,2023-06-02,6:00:00,19.345,22.429,21.688,22.836,22.7645,22.932,23.268,22.812,22.908,22.669,22.8273125,21.688,-1.1393125
224,153,2023-06-02,7:00:00,20.45833333,22.549,21.688,22.812,22.81225,22.98,23.268,22.86,22.884,22.71675,22.86025,21.688,-1.17225
225,153,2023-06-02,8:00:00,22.43,22.621,21.73575,22.74075,22.908,23.004,23.22,22.932,23.004,22.908,22.91721875,21.73575,-1.18146875
226,153,2023-06-02,9:00:00,22.44666667,22.71675,21.7835,22.717,23.124,23.004,23.34,23.076,23.028,23.076,23.01021875,21.7835,-1.22671875
227,153,2023-06-02,10:00:00,21.67666667,22.74075,21.8315,22.812,23.244,23.1,23.41225,23.292,23.34,23.29225,23.15415625,21.8315,-1.32265625
228,153,2023-06-02,11:00:00,21.07166667,22.621,21.879,22.812,23.292,22.956,23.172,23.244,23.316,23.22,23.079125,21.879,-1.200125
229,153,2023-06-02,12:00:00,22.24,22.74075,21.97475,22.956,23.148,22.932,23.412,23.22,23.196,23.172,23.09709375,21.97475,-1.12234375
230,153,2023-06-02,13:00:00,23.70333333,22.812,22.3575,22.7405,23.316,22.86,23.5565,23.364,23.244,23.388,23.160125,22.3575,-0.802625
231,153,2023-06-02,14:00:00,25.03166667,22.884,23.38825,23.629,23.41225,23.4125,23.65275,24.13425,23.4845,23.86925,23.5598125,23.38825,-0.1715625
232,153,2023-06-02,15:00:00,25.68833333,23.1,23.124,24.23075,23.052,24.134,23.869,24.4965,23.797,23.62875,23.7885,23.124,-0.6645
233,153,2023-06-02,16:00:00,26.435,23.004,23.268,24.56875,23.5805,23.98975,23.98975,24.3515,23.845,23.5565,23.86071875,23.268,-0.59271875
234,153,2023-06-02,17:00:00,26.24666667,23.22,23.124,24.545,23.797,24.20675,24.18225,24.1825,23.869,23.50825,23.93884375,23.124,-0.81484375
235,153,2023-06-02,18:00:00,24.96333333,23.388,23.052,24.424,24.014,24.64125,24.255,24.038,23.869,23.172,23.97515625,23.052,-0.92315625
236,153,2023-06-02,19:00:00,22.63833333,23.436,22.69275,24.11,24.014,24.42375,24.23075,23.86925,23.773,23.196,23.88159375,22.69275,-1.18884375
237,153,2023-06-02,20:00:00,21.02333333,23.773,22.621,24.038,24.35125,24.279,24.327,23.725,23.749,23.316,23.94478125,22.621,-1.32378125
238,153,2023-06-02,21:00:00,20.04166667,23.845,22.669,23.9175,24.351,24.038,24.23075,23.677,23.749,23.316,23.89053125,22.669,-1.22153125
239,153,2023-06-02,22:00:00,19.55166667,23.67675,22.621,22.8845,24.158,23.966,24.255,23.55675,23.725,23.316,23.69225,22.621,-1.07125
240,153,2023-06-02,23:00:00,19.18166667,23.412,22.74075,23.028,24.038,23.89325,24.134,23.46,23.773,23.316,23.63178125,22.74075,-0.89103125
241,154,2023-06-03,0:00:00,18.87333333,23.316,22.717,23.34025,23.86925,23.821,24.038,23.388,23.653,23.244,23.5836875,22.717,-0.8666875
242,154,2023-06-03,1:00:00,18.36333333,23.292,22.717,23.436,23.653,23.60475,23.94175,23.34,23.5325,23.22,23.5025,22.717,-0.7855
243,154,2023-06-03,2:00:00,17.075,23.172,22.645,23.34,23.5325,23.316,23.773,23.22,23.46,23.148,23.3701875,22.645,-0.7251875
244,154,2023-06-03,3:00:00,16.96333333,23.028,22.501,23.22,23.412,23.268,23.653,23.148,23.34,23.028,23.262125,22.501,-0.761125
245,154,2023-06-03,4:00:00,17.12833333,22.956,22.381,23.076,23.268,23.22,23.58075,23.004,23.244,22.884,23.15409375,22.381,-0.77309375
246,154,2023-06-03,5:00:00,18.11166667,22.86,22.2855,23.052,23.148,23.148,23.46,22.98,23.148,22.812,23.076,22.2855,-0.7905
247,154,2023-06-03,6:00:00,20.14833333,22.836,22.166,23.004,23.1,23.028,23.388,22.884,23.172,22.884,23.037,22.166,-0.871
248,154,2023-06-03,7:00:00,21.83,22.98,22.142,23.004,23.172,22.98,23.388,22.86,23.364,23.244,23.124,22.142,-0.982
249,154,2023-06-03,8:00:00,23.17,23.316,22.046,22.98,23.292,23.196,23.436,23.028,23.62875,23.62875,23.3131875,22.046,-1.2671875
250,154,2023-06-03,9:00:00,24.65166667,23.5085,22.166,23.028,23.50825,23.46025,23.677,23.82125,23.9415,23.9415,23.61078125,22.166,-1.44478125
251,154,2023-06-03,10:00:00,26.28,23.4845,22.30925,23.388,23.79725,23.725,23.9415,24.1585,24.15825,24.9555,23.9510625,22.30925,-1.6418125
252,154,2023-06-03,11:00:00,27.24333333,23.268,22.54875,23.412,24.11025,23.821,24.13425,24.448,24.98075,25.513,24.21090625,22.54875,-1.66215625
253,154,2023-06-03,12:00:00,27.36166667,23.436,23.22025,23.749,24.18225,23.94175,24.2065,25.125,25.513,25.5615,24.464375,23.22025,-1.244125
254,154,2023-06-03,13:00:00,26.91333333,23.62875,24.3035,23.96575,24.23075,23.98975,24.08625,25.392,25.319,25.781,24.54915625,24.3035,-0.24565625
255,154,2023-06-03,14:00:00,24.98666667,23.581,24.424,23.55675,23.9895,23.4365,23.34,24.83475,25.24625,25.5135,24.18728125,24.424,0.23671875
256,154,2023-06-03,15:00:00,20.45666667,23.5325,24.2065,23.364,23.653,22.66875,23.364,24.738,25.635,25.2705,24.02821875,24.2065,0.17828125
257,154,2023-06-03,16:00:00,22.52,24.086,24.448,23.773,23.65275,23.29325,23.701,24.835,25.319,24.83475,24.18684375,24.448,0.26115625
258,154,2023-06-03,17:00:00,23.53833333,24.23075,24.593,24.03775,23.53275,24.593,23.5565,24.6655,25.101,24.85875,24.322,24.593,0.271
259,154,2023-06-03,18:00:00,22.195,24.1825,24.2545,24.2065,23.84525,24.3515,23.99,24.47225,24.95575,24.64125,24.330625,24.2545,-0.076125
260,154,2023-06-03,19:00:00,20.10166667,24.3995,24.2065,24.351,23.845,24.23075,23.99,24.3995,24.95525,24.545,24.3395,24.2065,-0.133
261,154,2023-06-03,20:00:00,19.13333333,23.79725,23.966,24.327,23.98975,24.158,23.89325,24.37525,24.907,24.42375,24.23390625,23.966,-0.26790625
262,154,2023-06-03,21:00:00,17.955,24.134,23.966,24.2065,24.06175,24.134,23.821,24.3995,24.738,24.25475,24.2186875,23.966,-0.2526875
263,154,2023-06-03,22:00:00,17.73166667,24.038,23.966,24.134,24.15825,23.966,23.701,24.279,24.593,24.038,24.11340625,23.966,-0.14740625
264,154,2023-06-03,23:00:00,16.87333333,23.845,23.821,24.038,24.014,23.94175,23.653,24.158,24.42375,23.9175,23.998875,23.821,-0.177875
265,155,2023-06-04,0:00:00,16.03333333,23.725,23.701,23.9175,23.845,23.845,23.629,24.086,24.351,23.869,23.9084375,23.701,-0.2074375
266,155,2023-06-04,1:00:00,15.82333333,23.605,23.55675,23.749,23.701,23.677,23.5325,24.014,24.18225,23.797,23.78221875,23.55675,-0.22546875
267,155,2023-06-04,2:00:00,15.19833333,23.50825,23.436,23.629,23.50825,23.55675,23.388,23.99,24.014,23.725,23.66490625,23.436,-0.22890625
268,155,2023-06-04,3:00:00,14.60166667,23.436,23.268,23.50825,23.364,23.46,23.34,23.9175,23.89325,23.581,23.5625,23.268,-0.2945
269,155,2023-06-04,4:00:00,14.97833333,23.292,23.172,23.46,23.22,23.364,23.172,23.749,23.845,23.50825,23.45128125,23.172,-0.27928125
270,155,2023-06-04,5:00:00,16.00666667,23.196,23.028,23.316,23.124,23.244,23.052,23.653,23.701,23.412,23.33725,23.028,-0.30925
271,155,2023-06-04,6:00:00,17.37333333,23.124,23.004,23.244,23.052,23.1,23.004,23.55675,23.701,23.364,23.26821875,23.004,-0.26421875
272,155,2023-06-04,7:00:00,19.62166667,23.244,22.836,23.268,23.148,23.1,23.1,23.484,23.845,23.653,23.35525,22.836,-0.51925
273,155,2023-06-04,8:00:00,21.75666667,23.436,22.74075,23.292,23.244,23.196,23.388,23.50825,23.96575,24.086,23.5145,22.74075,-0.77375
274,155,2023-06-04,9:00:00,22.67333333,23.629,22.81225,23.38825,23.43625,23.6285,23.749,23.89325,24.13425,24.49625,23.79434375,22.81225,-0.98209375
275,155,2023-06-04,10:00:00,23.63166667,23.5805,22.932,23.9175,23.8455,24.3275,23.773,24.11025,24.39975,24.71375,24.08346875,22.932,-1.15146875
276,155,2023-06-04,11:00:00,24.63833333,23.5565,23.1,24.03825,24.30325,24.90725,23.8935,24.472,24.64125,24.76225,24.32178125,23.1,-1.22178125
277,155,2023-06-04,12:00:00,25.56333333,24.32775,23.36425,24.255,24.9075,25.319,24.27925,24.617,24.81075,24.738,24.65678125,23.36425,-1.29253125
278,155,2023-06-04,13:00:00,26.19,25.07675,24.52075,24.9555,25.29475,25.223,24.68975,24.762,24.93125,25.07675,25.00121875,24.52075,-0.48046875
279,155,2023-06-04,14:00:00,26.60166667,25.19825,24.8105,24.85875,25.3675,24.811,24.9555,24.7865,24.279,26.46525,25.09021875,24.8105,-0.27971875
280,155,2023-06-04,15:00:00,26.86166667,26.146,25.14925,24.81025,24.90725,25.0525,25.3675,24.6895,24.23075,26.562,25.22071875,25.14925,-0.07146875
281,155,2023-06-04,16:00:00,27.09833333,26.29225,25.24625,25.10075,25.05275,25.416,25.4645,24.738,24.23075,24.835,25.14125,25.24625,0.105
282,155,2023-06-04,17:00:00,26.78166667,25.732,25.10075,25.39175,25.2705,24.8345,25.805,25.58775,25.174,24.76225,25.31971875,25.10075,-0.21896875
283,155,2023-06-04,18:00:00,24.95,24.81025,24.6655,25.19775,25.2705,25.198,25.878,26.613,24.6415,24.5205,25.2661875,24.6655,-0.6006875
284,155,2023-06-04,19:00:00,24.80666667,24.9315,24.448,24.90725,25.46475,25.85375,26.488,24.93225,24.49625,24.42375,25.1871875,24.448,-0.7391875
285,155,2023-06-04,20:00:00,22.24666667,24.98,24.15825,24.61725,25.82925,25.5375,26.58575,24.15825,24.32725,25.468,25.18790625,24.15825,-1.02965625
286,155,2023-06-04,21:00:00,20.27166667,24.85875,24.062,24.59275,25.3195,25.07675,26.14625,24.932,25.29575,26.39025,25.3265,24.062,-1.2645
287,155,2023-06-04,22:00:00,19.065,24.52075,24.11025,24.303,25.028,25.00375,24.8105,25.9265,25.5625,25.0065,25.0201875,24.11025,-0.9099375
288,155,2023-06-04,23:00:00,18.565,24.37525,24.158,24.42375,24.81025,24.59275,24.8105,25.805,25.8295,24.424,24.883875,24.158,-0.725875
289,156,2023-06-05,0:00:00,17.90833333,24.279,24.255,24.54475,24.56875,24.47225,24.64125,25.7565,25.56175,24.15825,24.7478125,24.255,-0.4928125
290,156,2023-06-05,1:00:00,17.64166667,24.2305,24.255,24.5445,24.593,24.42375,24.37575,25.61025,25.416,24.4965,24.71128125,24.255,-0.45628125
291,156,2023-06-05,2:00:00,17.465,24.39975,24.255,24.83475,24.255,24.32725,24.617,25.48875,25.319,25.028,24.7836875,24.255,-0.5286875
292,156,2023-06-05,3:00:00,17.68,24.47225,24.2065,24.7865,24.11,24.25475,24.3995,25.101,25.222,25.1735,24.6899375,24.2065,-0.4834375
293,156,2023-06-05,4:00:00,17.26833333,24.351,24.158,24.907,24.25475,24.25475,24.3275,25.1735,25.14925,24.907,24.66559375,24.158,-0.50759375
294,156,2023-06-05,5:00:00,17.76666667,24.255,24.11,24.68975,24.25475,24.64125,24.47225,24.9795,25.05225,24.859,24.65046875,24.11,-0.54046875
295,156,2023-06-05,6:00:00,19.785,24.279,24.158,24.3995,24.47225,24.35125,24.42375,24.883,25.0765,24.859,24.59303125,24.158,-0.43503125
296,156,2023-06-05,7:00:00,20.845,24.37525,24.158,24.35125,24.4965,24.52075,24.66525,24.859,25.19775,24.93125,24.674625,24.158,-0.516625
297,156,2023-06-05,8:00:00,21.71666667,24.4965,24.086,24.47225,24.66525,24.52075,24.8105,24.9315,25.5375,25.2705,24.83809375,24.086,-0.75209375
298,156,2023-06-05,9:00:00,22.60666667,24.54475,24.11,24.569,24.8105,24.23075,24.71375,25.4645,25.78075,25.659,24.971625,24.11,-0.861625
299,156,2023-06-05,10:00:00,23.54833333,24.64125,24.279,24.545,24.76225,24.59275,24.66525,25.87775,26.12175,26.14575,25.16896875,24.279,-0.88996875
300,156,2023-06-05,11:00:00,24.36,24.64125,24.54475,24.23075,24.78625,24.71375,24.83475,26.12175,26.34125,26.41425,25.2605,24.54475,-0.71575
301,156,2023-06-05,12:00:00,24.835,24.90725,24.95575,24.593,25.028,24.81075,24.93125,26.63425,26.585,26.879,25.5460625,24.95575,-0.5903125
302,156,2023-06-05,13:00:00,25.16833333,25.222,25.7805,25.02825,25.46475,24.859,24.8345,26.634,26.83,27.29625,25.77109375,25.7805,0.00940625
303,156,2023-06-05,14:00:00,25.12666667,25.56175,26.17025,25.3675,25.125,24.76225,24.279,26.512,27.0995,27.3455,25.7565625,26.17025,0.4136875
304,156,2023-06-05,15:00:00,24.76666667,26.29225,26.341,25.19775,25.295,24.448,24.327,26.17025,26.977,27.3455,25.75659375,26.341,0.58440625
305,156,2023-06-05,16:00:00,24.305,26.292,26.63425,24.93125,25.70775,23.9175,24.27875,26.195,26.9035,27.0995,25.66565625,26.63425,0.96859375
306,156,2023-06-05,17:00:00,23.56166667,26.439,26.48775,24.98,25.29475,23.725,23.96575,25.9755,26.7565,26.9525,25.511125,26.48775,0.976625
307,156,2023-06-05,18:00:00,22.475,26.51225,26.488,24.95575,25.29475,23.797,24.014,26.219,26.83,27.09975,25.5903125,26.488,0.8976875
308,156,2023-06-05,19:00:00,21.22,26.341,26.4145,24.8105,25.0765,24.062,24.4,26.585,26.63425,27.12425,25.6291875,26.4145,0.7853125
309,156,2023-06-05,20:00:00,19.71666667,26.12175,26.073,25.0525,25.29475,23.9415,23.9895,26.31675,26.4145,26.7565,25.48596875,26.073,0.58703125
310,156,2023-06-05,21:00:00,18.29,25.805,25.87775,25.1735,25.2705,23.96575,23.9175,26.09725,26.146,26.36575,25.34265625,25.87775,0.53509375
311,156,2023-06-05,22:00:00,16.87333333,25.61025,25.6345,25.125,24.9795,23.9175,23.725,25.70775,25.9025,26.0485,25.127,25.6345,0.5075
312,156,2023-06-05,23:00:00,15.63333333,25.3675,25.48875,24.95525,24.81075,23.869,23.966,25.222,25.7805,25.63475,24.95071875,25.48875,0.53803125
313,157,2023-06-06,0:00:00,14.86,25.24625,25.319,24.883,24.593,23.821,23.773,24.98,25.39175,25.2705,24.7448125,25.319,0.5741875
314,157,2023-06-06,1:00:00,14.34,25.10075,25.222,24.71375,24.448,23.677,23.629,25.10075,25.14925,25.0765,24.611875,25.222,0.610125
315,157,2023-06-06,2:00:00,13.88,24.93125,24.9555,24.545,24.303,23.9175,23.5325,24.95525,24.931,24.83475,24.49378125,24.9555,0.46171875
316,157,2023-06-06,3:00:00,13.50833333,24.738,24.76225,24.47225,24.086,23.821,23.55675,24.7865,24.68975,24.641,24.34890625,24.76225,0.41334375
317,157,2023-06-06,4:00:00,13.39666667,24.5205,24.593,24.327,23.9175,23.773,23.388,24.66525,24.52075,24.448,24.195,24.593,0.398
318,157,2023-06-06,5:00:00,13.57833333,24.35125,24.3995,24.255,23.749,23.629,23.41225,24.4965,24.351,24.303,24.068375,24.3995,0.331125
319,157,2023-06-06,6:00:00,13.75,24.255,24.327,24.255,23.677,23.581,23.50825,24.351,24.255,24.255,24.01715625,24.327,0.30984375
320,157,2023-06-06,7:00:00,14.815,24.158,24.255,24.23075,23.605,23.50825,23.436,24.2065,24.158,24.2065,23.938625,24.255,0.316375
321,157,2023-06-06,8:00:00,16.22833333,24.32725,24.23075,24.23075,23.84525,23.581,23.62875,24.158,24.39975,24.39975,24.0713125,24.23075,0.1594375
322,157,2023-06-06,9:00:00,17.48,24.49625,24.158,24.158,24.06225,23.72525,23.96575,24.279,24.61725,24.61725,24.240125,24.158,-0.082125
323,157,2023-06-06,10:00:00,18.945,24.762,24.134,24.27875,24.61725,24.303,24.5445,24.97975,25.10075,25.19775,24.72296875,24.134,-0.58896875
324,157,2023-06-06,11:00:00,19.615,24.4965,24.3755,24.3515,24.907,24.42375,24.78625,25.44025,25.5615,25.5615,24.94103125,24.3755,-0.56553125
325,157,2023-06-06,12:00:00,20.115,24.66525,24.73775,24.73825,25.10075,24.4965,24.7625,25.416,25.5375,25.805,25.06521875,24.73775,-0.32746875
